student_type_id,programme,number_students,students_taking,year,semester,course_id,course_name,course_kind,credits
type_73,joint_phil,5,5,3,1,MATH_GW03,MATH_GW03,gateway,20
type_73,joint_phil,5,5,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_73,joint_phil,5,5,3,2,MATH_OP04,MATH_OP04,optional,20
type_73,joint_phil,5,5,3,2,MATH_GW08,MATH_GW08,gateway,20
type_73,joint_phil,5,5,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_73,joint_phil,5,5,4,1,MATH_OP02,MATH_OP02,optional,20
type_73,joint_phil,5,5,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_73,joint_phil,5,5,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_73,joint_phil,5,5,4,2,MATH_GW05,MATH_GW05,gateway,20
type_73,joint_phil,5,5,4,2,MATH_GW06,MATH_GW06,gateway,20
type_73,joint_phil,5,5,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_74,joint_phil,5,5,3,1,MATH_GW01,MATH_GW01,gateway,20
type_74,joint_phil,5,5,3,1,MATH_GW02,MATH_GW02,gateway,20
type_74,joint_phil,5,5,3,1,PHIL_A_S1Y3,Epistemology SEM1 Y3,outside,20
type_74,joint_phil,5,5,3,2,MATH_OP04,MATH_OP04,optional,20
type_74,joint_phil,5,5,3,2,MATH_GW08,MATH_GW08,gateway,20
type_74,joint_phil,5,5,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_74,joint_phil,5,5,4,1,MATH_GW03,MATH_GW03,gateway,20
type_74,joint_phil,5,5,4,1,MATH_GW04,MATH_GW04,gateway,20
type_74,joint_phil,5,5,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_74,joint_phil,5,5,4,2,MATH_GW05,MATH_GW05,gateway,20
type_74,joint_phil,5,5,4,2,MATH_GW06,MATH_GW06,gateway,20
type_74,joint_phil,5,5,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_75,joint_phil,5,5,3,1,MATH_GW02,MATH_GW02,gateway,20
type_75,joint_phil,5,5,3,1,MATH_GW04,MATH_GW04,gateway,20
type_75,joint_phil,5,5,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_75,joint_phil,5,5,3,2,MATH_GW05,MATH_GW05,gateway,20
type_75,joint_phil,5,5,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_75,joint_phil,5,5,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_75,joint_phil,5,5,4,1,MATH_GW03,MATH_GW03,gateway,20
type_75,joint_phil,5,5,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_75,joint_phil,5,5,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_75,joint_phil,5,5,4,2,MATH_GW06,MATH_GW06,gateway,20
type_75,joint_phil,5,5,4,2,MATH_GW07,MATH_GW07,gateway,20
type_75,joint_phil,5,5,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_8,joint_phys,3,3,3,1,MATH_GW02,MATH_GW02,gateway,20
type_8,joint_phys,3,3,3,1,MATH_GW04,MATH_GW04,gateway,20
type_8,joint_phys,3,3,3,1,PHYS_B_S1Y3,Thermal Physics SEM1 Y3,outside,20
type_8,joint_phys,3,3,3,2,MATH_GW07,MATH_GW07,gateway,20
type_8,joint_phys,3,3,3,2,MATH_GW08,MATH_GW08,gateway,20
type_8,joint_phys,3,3,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20
type_8,joint_phys,3,3,4,1,MATH_GW01,MATH_GW01,gateway,20
type_8,joint_phys,3,3,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,outside,20
type_8,joint_phys,3,3,4,1,PHYS_B_S1Y4,Thermal Physics SEM1 Y4,outside,20
type_8,joint_phys,3,3,4,2,MATH_GW05,MATH_GW05,gateway,20
type_8,joint_phys,3,3,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,outside,20
type_8,joint_phys,3,3,4,2,PHYS_D_S2Y4,Optics and Waves SEM2 Y4,outside,20
type_9,joint_phys,3,3,3,1,MATH_OP02,MATH_OP02,optional,20
type_9,joint_phys,3,3,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,outside,20
type_9,joint_phys,3,3,3,1,PHYS_B_S1Y3,Thermal Physics SEM1 Y3,outside,20
type_9,joint_phys,3,3,3,2,MATH_GW06,MATH_GW06,gateway,20
type_9,joint_phys,3,3,3,2,MATH_GW08,MATH_GW08,gateway,20
type_9,joint_phys,3,3,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20
type_9,joint_phys,3,3,4,1,MATH_GW03,MATH_GW03,gateway,20
type_9,joint_phys,3,3,4,1,MATH_GW04,MATH_GW04,gateway,20
type_9,joint_phys,3,3,4,1,PHYS_B_S1Y4,Thermal Physics SEM1 Y4,outside,20
type_9,joint_phys,3,3,4,2,MATH_GW05,MATH_GW05,gateway,20
type_9,joint_phys,3,3,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,outside,20
type_9,joint_phys,3,3,4,2,PHYS_D_S2Y4,Optics and Waves SEM2 Y4,outside,20
