student_type_id,programme,number_students,students_taking,year,semester,course_id,course_name,course_kind,credits
type_73,joint_phil,3,3,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_73,joint_phil,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_73,joint_phil,3,3,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_73,joint_phil,3,3,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_73,joint_phil,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_73,joint_phil,3,3,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_73,joint_phil,3,3,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_74,joint_phil,3,3,3,1,MATH10066,Honours Differential Equations,gateway,20
type_74,joint_phil,3,3,3,1,MATH10082,Linear Analysis,gateway,20
type_74,joint_phil,3,3,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_74,joint_phil,3,3,3,2,MATH10051,Fourier Analysis,optional,20
type_74,joint_phil,3,3,3,2,MATH10067,Honours Complex Variables,gateway,20
type_74,joint_phil,3,3,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_74,joint_phil,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_74,joint_phil,3,3,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_74,joint_phil,3,3,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_74,joint_phil,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_74,joint_phil,3,3,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_74,joint_phil,3,3,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_75,joint_phil,3,3,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_75,joint_phil,3,3,3,1,MATH10068,Honours Analysis,gateway,20
type_75,joint_phil,3,3,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_75,joint_phil,3,3,3,2,MATH10051,Fourier Analysis,optional,20
type_75,joint_phil,3,3,3,2,MATH10069,Honours Algebra,gateway,20
type_75,joint_phil,3,3,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_75,joint_phil,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_75,joint_phil,3,3,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_75,joint_phil,3,3,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_75,joint_phil,3,3,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_75,joint_phil,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_75,joint_phil,3,3,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_76,joint_phil,3,3,3,1,MATH10066,Honours Differential Equations,gateway,20
type_76,joint_phil,3,3,3,1,MATH10068,Honours Analysis,gateway,20
type_76,joint_phil,3,3,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_76,joint_phil,3,3,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_76,joint_phil,3,3,3,2,MATH10080,Galois Theory,optional,20
type_76,joint_phil,3,3,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_76,joint_phil,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_76,joint_phil,3,3,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_76,joint_phil,3,3,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_76,joint_phil,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_76,joint_phil,3,3,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_76,joint_phil,3,3,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_77,joint_phil,3,3,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_77,joint_phil,3,3,3,1,MATH10082,Linear Analysis,gateway,20
type_77,joint_phil,3,3,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_77,joint_phil,3,3,3,2,MATH10067,Honours Complex Variables,gateway,20
type_77,joint_phil,3,3,3,2,MATH10069,Honours Algebra,gateway,20
type_77,joint_phil,3,3,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_77,joint_phil,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_77,joint_phil,3,3,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_77,joint_phil,3,3,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_77,joint_phil,3,3,4,2,MATH10051,Fourier Analysis,optional,20
type_77,joint_phil,3,3,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_77,joint_phil,3,3,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_78,joint_phil,3,3,3,1,MATH10066,Honours Differential Equations,gateway,20
type_78,joint_phil,3,3,3,1,PHIL_A_S1Y3,Epistemology SEM1 Y3,outside,20
type_78,joint_phil,3,3,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_78,joint_phil,3,3,3,2,MATH10067,Honours Complex Variables,gateway,20
type_78,joint_phil,3,3,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_78,joint_phil,3,3,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_78,joint_phil,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_78,joint_phil,3,3,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_78,joint_phil,3,3,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_78,joint_phil,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_78,joint_phil,3,3,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_78,joint_phil,3,3,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_79,joint_phil,3,3,3,1,MATH10065,Fundamentals of Operational Research,optional,20
type_79,joint_phil,3,3,3,1,MATH10066,Honours Differential Equations,gateway,20
type_79,joint_phil,3,3,3,1,MATH10082,Linear Analysis,gateway,20
type_79,joint_phil,3,3,3,2,MATH10067,Honours Complex Variables,gateway,20
type_79,joint_phil,3,3,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_79,joint_phil,3,3,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_79,joint_phil,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_79,joint_phil,3,3,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_79,joint_phil,3,3,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_79,joint_phil,3,3,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_79,joint_phil,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_79,joint_phil,3,3,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_8,joint_phys,3,3,3,1,MATH10068,Honours Analysis,gateway,20
type_8,joint_phys,3,3,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,outside,20
type_8,joint_phys,3,3,3,1,PHYS_B_S1Y3,Thermal Physics SEM1 Y3,outside,20
type_8,joint_phys,3,3,3,2,MATH10051,Fourier Analysis,optional,20
type_8,joint_phys,3,3,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_8,joint_phys,3,3,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20
type_8,joint_phys,3,3,4,1,MATH10066,Honours Differential Equations,gateway,20
type_8,joint_phys,3,3,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,outside,20
type_8,joint_phys,3,3,4,1,PHYS_B_S1Y4,Thermal Physics SEM1 Y4,outside,20
type_8,joint_phys,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_8,joint_phys,3,3,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,outside,20
type_8,joint_phys,3,3,4,2,PHYS_D_S2Y4,Optics and Waves SEM2 Y4,outside,20
type_80,joint_phil,5,5,3,1,MATH10066,Honours Differential Equations,gateway,20
type_80,joint_phil,5,5,3,1,MATH10082,Linear Analysis,gateway,20
type_80,joint_phil,5,5,3,1,PHIL_A_S1Y3,Epistemology SEM1 Y3,outside,20
type_80,joint_phil,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_80,joint_phil,5,5,3,2,MATH10069,Honours Algebra,gateway,20
type_80,joint_phil,5,5,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_80,joint_phil,5,5,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_80,joint_phil,5,5,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_80,joint_phil,5,5,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_80,joint_phil,5,5,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_80,joint_phil,5,5,4,2,MATH10101,Metric Spaces,gateway,20
type_80,joint_phil,5,5,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_81,joint_phil,5,5,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_81,joint_phil,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_81,joint_phil,5,5,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_81,joint_phil,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_81,joint_phil,5,5,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_81,joint_phil,5,5,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_81,joint_phil,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_81,joint_phil,5,5,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_81,joint_phil,5,5,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_81,joint_phil,5,5,4,2,MATH10101,Metric Spaces,gateway,20
type_81,joint_phil,5,5,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_81,joint_phil,5,5,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_82,joint_phil,5,5,3,1,MATH10066,Honours Differential Equations,gateway,20
type_82,joint_phil,5,5,3,1,PHIL_A_S1Y3,Epistemology SEM1 Y3,outside,20
type_82,joint_phil,5,5,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_82,joint_phil,5,5,3,2,MATH10051,Fourier Analysis,optional,20
type_82,joint_phil,5,5,3,2,MATH10069,Honours Algebra,gateway,20
type_82,joint_phil,5,5,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_82,joint_phil,5,5,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_82,joint_phil,5,5,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_82,joint_phil,5,5,4,1,PHIL_B_S1Y4,Logic and Metaphysics SEM1 Y4,outside,20
type_82,joint_phil,5,5,4,2,MATH10101,Metric Spaces,gateway,20
type_82,joint_phil,5,5,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_82,joint_phil,5,5,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_83,joint_phil,5,5,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_83,joint_phil,5,5,3,1,MATH10082,Linear Analysis,gateway,20
type_83,joint_phil,5,5,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_83,joint_phil,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_83,joint_phil,5,5,3,2,MATH10080,Galois Theory,optional,20
type_83,joint_phil,5,5,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_83,joint_phil,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_83,joint_phil,5,5,4,1,MATH10068,Honours Analysis,gateway,20
type_83,joint_phil,5,5,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_83,joint_phil,5,5,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_83,joint_phil,5,5,4,2,MATH10101,Metric Spaces,gateway,20
type_83,joint_phil,5,5,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_84,joint_phil,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_84,joint_phil,5,5,3,1,PHIL_A_S1Y3,Epistemology SEM1 Y3,outside,20
type_84,joint_phil,5,5,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_84,joint_phil,5,5,3,2,MATH10051,Fourier Analysis,optional,20
type_84,joint_phil,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_84,joint_phil,5,5,3,2,PHIL_C_S2Y3,Philosophy of Mind SEM2 Y3,outside,20
type_84,joint_phil,5,5,4,1,MATH10065,Fundamentals of Operational Research,optional,20
type_84,joint_phil,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_84,joint_phil,5,5,4,1,PHIL_A_S1Y4,Epistemology SEM1 Y4,outside,20
type_84,joint_phil,5,5,4,2,MATH10101,Metric Spaces,gateway,20
type_84,joint_phil,5,5,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_84,joint_phil,5,5,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_85,joint_phil,5,5,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_85,joint_phil,5,5,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_85,joint_phil,5,5,3,1,PHIL_B_S1Y3,Logic and Metaphysics SEM1 Y3,outside,20
type_85,joint_phil,5,5,3,2,MATH10069,Honours Algebra,gateway,20
type_85,joint_phil,5,5,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_85,joint_phil,5,5,3,2,PHIL_D_S2Y3,Ethics and Society SEM2 Y3,outside,20
type_85,joint_phil,5,5,4,1,MATH10065,Fundamentals of Operational Research,optional,20
type_85,joint_phil,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_85,joint_phil,5,5,4,1,MATH10082,Linear Analysis,gateway,20
type_85,joint_phil,5,5,4,2,MATH10051,Fourier Analysis,optional,20
type_85,joint_phil,5,5,4,2,PHIL_C_S2Y4,Philosophy of Mind SEM2 Y4,outside,20
type_85,joint_phil,5,5,4,2,PHIL_D_S2Y4,Ethics and Society SEM2 Y4,outside,20
type_9,joint_phys,3,3,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_9,joint_phys,3,3,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,outside,20
type_9,joint_phys,3,3,3,1,PHYS_B_S1Y3,Thermal Physics SEM1 Y3,outside,20
type_9,joint_phys,3,3,3,2,MATH10051,Fourier Analysis,optional,20
type_9,joint_phys,3,3,3,2,MATH10067,Honours Complex Variables,gateway,20
type_9,joint_phys,3,3,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20
type_9,joint_phys,3,3,4,1,MATH10068,Honours Analysis,gateway,20
type_9,joint_phys,3,3,4,1,MATH10082,Linear Analysis,gateway,20
type_9,joint_phys,3,3,4,1,PHYS_B_S1Y4,Thermal Physics SEM1 Y4,outside,20
type_9,joint_phys,3,3,4,2,MATH10069,Honours Algebra,gateway,20
type_9,joint_phys,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_9,joint_phys,3,3,4,2,PHYS_D_S2Y4,Optics and Waves SEM2 Y4,outside,20
